arrow	ARROW	icon-minecraft-arrow	1.08	1.8	262
attached-melon-stem	ATTACHED_MELON_STEM	icon-minecraft-attached-melon-stem	1.08	1.8	
attached-pumpkin-stem	ATTACHED_PUMPKIN_STEM	icon-minecraft-attached-pumpkin-stem	1.08	1.8	
axolotl-bucket	AXOLOTL_BUCKET	icon-minecraft-axolotl-bucket	1.08	1.8	
azalea	AZALEA	icon-minecraft-azalea	1.08	1.8	
azalea-leaves	AZALEA_LEAVES	icon-minecraft-azalea-leaves	1.08	1.8	
azure_bluet	AZURE_BLUET	icon-minecraft-azure-bluet	1.21	1.21	38
baked-potato	BAKED_POTATO	icon-minecraft-baked-potato	1.08	1.8	
bamboo	BAMBOO	icon-minecraft-bamboo	1.08	1.8	
bamboo-block	BAMBOO_BLOCK	icon-minecraft-bamboo-block	1.08	1.8	
bamboo-button	BAMBOO_BUTTON	icon-minecraft-bamboo-button	1.08	1.8	
bamboo-chest-raft	BAMBOO_CHEST_RAFT	icon-minecraft-bamboo-chest-raft	1.08	1.8	
bamboo-door	BAMBOO_DOOR	icon-minecraft-bamboo-door	1.08	1.8	
bamboo-fence	BAMBOO_FENCE	icon-minecraft-bamboo-fence	1.08	1.8	
bamboo-fence-gate	BAMBOO_FENCE_GATE	icon-minecraft-bamboo-fence-gate	1.08	1.8	
bamboo-hanging-sign	BAMBOO_HANGING_SIGN	icon-minecraft-bamboo-hanging-sign	1.08	1.8	
bamboo-mosaic	BAMBOO_MOSAIC	icon-minecraft-bamboo-mosaic	1.08	1.8	
bamboo-mosaic-slab	BAMBOO_MOSAIC_SLAB	icon-minecraft-bamboo-mosaic-slab	1.08	1.8	
bamboo-mosaic-stairs	BAMBOO_MOSAIC_STAIRS	icon-minecraft-bamboo-mosaic-stairs	1.08	1.8	
bamboo-planks	BAMBOO_PLANKS	icon-minecraft-bamboo-planks	1.08	1.8	
bamboo-pressure-plate	BAMBOO_PRESSURE_PLATE	icon-minecraft-bamboo-pressure-plate	1.08	1.8	
bamboo-raft	BAMBOO_RAFT	icon-minecraft-bamboo-raft	1.08	1.8	
bamboo-sapling	BAMBOO_SAPLING	icon-minecraft-bamboo-sapling	1.08	1.8	
bamboo-shelf	BAMBOO_SHELF	icon-minecraft-bamboo-shelf	1.08	1.8	
bamboo-sign	BAMBOO_SIGN	icon-minecraft-bamboo-sign	1.08	1.8	
bamboo-slab	BAMBOO_SLAB	icon-minecraft-bamboo-slab	1.08	1.8	
bamboo-stairs	BAMBOO_STAIRS	icon-minecraft-bamboo-stairs	1.08	1.8	
bamboo-trapdoor	BAMBOO_TRAPDOOR	icon-minecraft-bamboo-trapdoor	1.08	1.8	
bamboo-wall-hanging-sign	BAMBOO_WALL_HANGING_SIGN	icon-minecraft-bamboo-wall-hanging-sign	1.08	1.8	
bamboo-wall-sign	BAMBOO_WALL_SIGN	icon-minecraft-bamboo-wall-sign	1.08	1.8	
barrel	BARREL	icon-minecraft-barrel	1.08	1.8	
barrier	BARRIER	icon-minecraft-barrier	1.08	1.8	166
basalt	BASALT	icon-minecraft-basalt	1.08	1.8	
beacon	BEACON	icon-minecraft-beacon	1.08	1.8	138
bedrock	BEDROCK	icon-minecraft-bedrock	1.08	1.8	7
beef	BEEF	icon-minecraft-beef	1.08	1.8	
beehive	BEEHIVE	icon-minecraft-beehive	1.08	1.8	
bee-nest	BEE_NEST	icon-minecraft-bee-nest	1.08	1.8	
beetroot	BEETROOT	icon-minecraft-beetroot	1.08	1.8	
beetroots	BEETROOTS	icon-minecraft-beetroots	1.08	1.8	
beetroot-seeds	BEETROOT_SEEDS	icon-minecraft-beetroot-seeds	1.08	1.8	
beetroot-soup	BEETROOT_SOUP	icon-minecraft-beetroot-soup	1.08	1.8	
bell	BELL	icon-minecraft-bell	1.08	1.8	
big-dripleaf	BIG_DRIPLEAF	icon-minecraft-big-dripleaf	1.08	1.8	
big-dripleaf-stem	BIG_DRIPLEAF_STEM	icon-minecraft-big-dripleaf-stem	1.08	1.8	
birch-boat	BIRCH_BOAT	icon-minecraft-birch-boat	1.08	1.8	
birch-button	BIRCH_BUTTON	icon-minecraft-birch-button	1.08	1.8	
birch-chest-boat	BIRCH_CHEST_BOAT	icon-minecraft-birch-chest-boat	1.08	1.8	
birch-door	BIRCH_DOOR	icon-minecraft-birch-door	1.08	1.8	
birch_fence	BIRCH_FENCE	icon-minecraft-birch-fence	1.08	1.8	189
birch_fence_gate	BIRCH_FENCE_GATE	icon-minecraft-birch-fence-gate	1.08	1.8	184
birch-hanging-sign	BIRCH_HANGING_SIGN	icon-minecraft-birch-hanging-sign	1.08	1.8	
birch_leaves	BIRCH_LEAVES	icon-minecraft-birch-leaves	1.08	1.8	18
birch-log	BIRCH_LOG	icon-minecraft-birch-log	1.08	1.8	
birch_planks	BIRCH_PLANKS	icon-minecraft-birch-planks	1.08	1.8	5
birch-pressure-plate	BIRCH_PRESSURE_PLATE	icon-minecraft-birch-pressure-plate	1.08	1.8	
birch_sapling	BIRCH_SAPLING	icon-minecraft-birch-sapling	1.08	1.8	6
birch-shelf	BIRCH_SHELF	icon-minecraft-birch-shelf	1.08	1.8	
birch-sign	BIRCH_SIGN	icon-minecraft-birch-sign	1.08	1.8	
birch_slab	BIRCH_SLAB	icon-minecraft-birch-slab	1.08	1.8	126
birch_stairs	BIRCH_WOOD_STAIRS	icon-minecraft-birch-stairs	1.08	1.8	135
birch-trapdoor	BIRCH_TRAPDOOR	icon-minecraft-birch-trapdoor	1.08	1.8	
birch-wall-hanging-sign	BIRCH_WALL_HANGING_SIGN	icon-minecraft-birch-wall-hanging-sign	1.08	1.8	
birch-wall-sign	BIRCH_WALL_SIGN	icon-minecraft-birch-wall-sign	1.08	1.8	
birch_wood	BIRCH_WOOD	icon-minecraft-birch-wood	1.08	1.8	17
black-banner	BLACK_BANNER	icon-minecraft-black-banner	1.08	1.8	
black-bed	BLACK_BED	icon-minecraft-black-bed	1.08	1.8	
black-bundle	BLACK_BUNDLE	icon-minecraft-black-bundle	1.08	1.8	
black-candle	BLACK_CANDLE	icon-minecraft-black-candle	1.08	1.8	
black-candle-cake	BLACK_CANDLE_CAKE	icon-minecraft-black-candle-cake	1.08	1.8	
black_carpet	BLACK_CARPET	icon-minecraft-black-carpet	1.08	1.8	171
black_concrete	BLACK_CONCRETE	icon-minecraft-black-concrete	1.12	1.12	251
black_concrete_powder	BLACK_CONCRETE_POWDER	icon-minecraft-black-concrete-powder	1.12	1.12	252
black-dye	BLACK_DYE	icon-minecraft-black-dye	1.08	1.8	
black_glazed_terracotta	BLACK_GLAZED_TERRACOTTA	icon-minecraft-black-glazed-terracotta	1.12	1.12	250
black-harness	BLACK_HARNESS	icon-minecraft-black-harness	1.08	1.8	
black_shulker_box	BLACK_SHULKER_BOX	icon-minecraft-black-shulker-box	1.11	1.11	234
black_stained_glass	BLACK_STAINED_GLASS	icon-minecraft-black-stained-glass	1.21	1.21	95
black_stained_glass_pane	BLACK_STAINED_GLASS_PANE	icon-minecraft-black-stained-glass-pane	1.21	1.21	160
blackstone	BLACKSTONE	icon-minecraft-blackstone	1.08	1.8	
blackstone-slab	BLACKSTONE_SLAB	icon-minecraft-blackstone-slab	1.08	1.8	
blackstone-stairs	BLACKSTONE_STAIRS	icon-minecraft-blackstone-stairs	1.08	1.8	
blackstone-wall	BLACKSTONE_WALL	icon-minecraft-blackstone-wall	1.08	1.8	
black_terracotta	BLACK_TERRACOTTA	icon-minecraft-black-terracotta	1.08	1.8	159
black-wall-banner	BLACK_WALL_BANNER	icon-minecraft-black-wall-banner	1.08	1.8	
black_wool	BLACK_WOOL	icon-minecraft-black-wool	1.08	1.8	35
blade-pottery-sherd	BLADE_POTTERY_SHERD	icon-minecraft-blade-pottery-sherd	1.08	1.8	
blast-furnace	BLAST_FURNACE	icon-minecraft-blast-furnace	1.08	1.8	
blaze-powder	BLAZE_POWDER	icon-minecraft-blaze-powder	1.08	1.8	
blaze-rod	BLAZE_ROD	icon-minecraft-blaze-rod	1.08	1.8	
blue-banner	BLUE_BANNER	icon-minecraft-blue-banner	1.08	1.8	
blue-bed	BLUE_BED	icon-minecraft-blue-bed	1.08	1.8	
blue-bundle	BLUE_BUNDLE	icon-minecraft-blue-bundle	1.08	1.8	
blue-candle	BLUE_CANDLE	icon-minecraft-blue-candle	1.08	1.8	
blue-candle-cake	BLUE_CANDLE_CAKE	icon-minecraft-blue-candle-cake	1.08	1.8	
blue_carpet	BLUE_CARPET	icon-minecraft-blue-carpet	1.08	1.8	171
blue_concrete	BLUE_CONCRETE	icon-minecraft-blue-concrete	1.12	1.12	251
blue_concrete_powder	BLUE_CONCRETE_POWDER	icon-minecraft-blue-concrete-powder	1.12	1.12	252
blue-dye	BLUE_DYE	icon-minecraft-blue-dye	1.08	1.8	
blue-egg	BLUE_EGG	icon-minecraft-blue-egg	1.08	1.8	
blue_glazed_terracotta	BLUE_GLAZED_TERRACOTTA	icon-minecraft-blue-glazed-terracotta	1.12	1.12	246
blue-harness	BLUE_HARNESS	icon-minecraft-blue-harness	1.08	1.8	
blue-ice	BLUE_ICE	icon-minecraft-blue-ice	1.08	1.8	
blue_orchid	BLUE_ORCHID	icon-minecraft-blue-orchid	1.21	1.21	38
blue_shulker_box	BLUE_SHULKER_BOX	icon-minecraft-blue-shulker-box	1.11	1.11	230
blue_stained_glass	BLUE_STAINED_GLASS	icon-minecraft-blue-stained-glass	1.21	1.21	95
blue_stained_glass_pane	BLUE_STAINED_GLASS_PANE	icon-minecraft-blue-stained-glass-pane	1.21	1.21	160
blue_terracotta	BLUE_TERRACOTTA	icon-minecraft-blue-terracotta	1.08	1.8	159
blue-wall-banner	BLUE_WALL_BANNER	icon-minecraft-blue-wall-banner	1.08	1.8	
blue_wool	BLUE_WOOL	icon-minecraft-blue-wool	1.08	1.8	35
bolt-armor-trim-smithing-template	BOLT_ARMOR_TRIM_SMITHING_TEMPLATE	icon-minecraft-bolt-armor-trim-smithing-template	1.08	1.8	
bone	BONE	icon-minecraft-bone	1.08	1.8	
bone_block	BONE_BLOCK	icon-minecraft-bone-block	1.1	1.10	216
bone-meal	BONE_MEAL	icon-minecraft-bone-meal	1.08	1.8	
book	BOOK	icon-minecraft-book	1.08	1.8	
bookshelf	BOOKSHELF	icon-minecraft-bookshelf	1.08	1.8	47
bordure-indented-banner-pattern	BORDURE_INDENTED_BANNER_PATTERN	icon-minecraft-bordure-indented-banner-pattern	1.08	1.8	
bow	BOW	icon-minecraft-bow	1.08	1.8	261
bowl	BOWL	icon-minecraft-bowl	1.08	1.8	
brain-coral	BRAIN_CORAL	icon-minecraft-brain-coral	1.08	1.8	
brain-coral-block	BRAIN_CORAL_BLOCK	icon-minecraft-brain-coral-block	1.08	1.8	
brain-coral-fan	BRAIN_CORAL_FAN	icon-minecraft-brain-coral-fan	1.08	1.8	
brain-coral-wall-fan	BRAIN_CORAL_WALL_FAN	icon-minecraft-brain-coral-wall-fan	1.08	1.8	
bread	BREAD	icon-minecraft-bread	1.08	1.8	
breeze-rod	BREEZE_ROD	icon-minecraft-breeze-rod	1.08	1.8	
brewer-pottery-sherd	BREWER_POTTERY_SHERD	icon-minecraft-brewer-pottery-sherd	1.08	1.8	
brewing-stand	BREWING_STAND	icon-minecraft-brewing-stand	1.08	1.8	
brick	BRICK	icon-minecraft-brick	1.08	1.8	
bricks	BRICK	icon-minecraft-bricks	1.08	1.8	45
brick_slab	BRICK_SLAB	icon-minecraft-brick-slab	1.08	1.8	44
brick_stairs	BRICK_STAIRS	icon-minecraft-brick-stairs	1.08	1.8	108
brick-wall	BRICK_WALL	icon-minecraft-brick-wall	1.08	1.8	
brown-banner	BROWN_BANNER	icon-minecraft-brown-banner	1.08	1.8	
brown-bed	BROWN_BED	icon-minecraft-brown-bed	1.08	1.8	
brown-bundle	BROWN_BUNDLE	icon-minecraft-brown-bundle	1.08	1.8	
brown-candle	BROWN_CANDLE	icon-minecraft-brown-candle	1.08	1.8	
brown-candle-cake	BROWN_CANDLE_CAKE	icon-minecraft-brown-candle-cake	1.08	1.8	
brown_carpet	BROWN_CARPET	icon-minecraft-brown-carpet	1.08	1.8	171
brown_concrete	BROWN_CONCRETE	icon-minecraft-brown-concrete	1.12	1.12	251
brown_concrete_powder	BROWN_CONCRETE_POWDER	icon-minecraft-brown-concrete-powder	1.12	1.12	252
brown-dye	BROWN_DYE	icon-minecraft-brown-dye	1.08	1.8	
brown-egg	BROWN_EGG	icon-minecraft-brown-egg	1.08	1.8	
brown_glazed_terracotta	BROWN_GLAZED_TERRACOTTA	icon-minecraft-brown-glazed-terracotta	1.12	1.12	247
brown-harness	BROWN_HARNESS	icon-minecraft-brown-harness	1.08	1.8	
brown_mushroom	BROWN_MUSHROOM	icon-minecraft-brown-mushroom	1.08	1.8	39
brown_mushroom_block	BROWN_MUSHROOM_BLOCK	icon-minecraft-brown-mushroom-block	1.08	1.8	99
brown_shulker_box	BROWN_SHULKER_BOX	icon-minecraft-brown-shulker-box	1.11	1.11	231
brown_stained_glass	BROWN_STAINED_GLASS	icon-minecraft-brown-stained-glass	1.21	1.21	95
brown_stained_glass_pane	BROWN_STAINED_GLASS_PANE	icon-minecraft-brown-stained-glass-pane	1.21	1.21	160
brown_terracotta	BROWN_TERRACOTTA	icon-minecraft-brown-terracotta	1.08	1.8	159
brown-wall-banner	BROWN_WALL_BANNER	icon-minecraft-brown-wall-banner	1.08	1.8	
brown_wool	BROWN_WOOL	icon-minecraft-brown-wool	1.08	1.8	35
brush	BRUSH	icon-minecraft-brush	1.08	1.8	
bubble-column	BUBBLE_COLUMN	icon-minecraft-bubble-column	1.08	1.8	
bubble-coral	BUBBLE_CORAL	icon-minecraft-bubble-coral	1.08	1.8	
bubble-coral-block	BUBBLE_CORAL_BLOCK	icon-minecraft-bubble-coral-block	1.08	1.8	
bubble-coral-fan	BUBBLE_CORAL_FAN	icon-minecraft-bubble-coral-fan	1.08	1.8	
bubble-coral-wall-fan	BUBBLE_CORAL_WALL_FAN	icon-minecraft-bubble-coral-wall-fan	1.08	1.8	
bucket	BUCKET	icon-minecraft-bucket	1.08	1.8	
budding-amethyst	BUDDING_AMETHYST	icon-minecraft-budding-amethyst	1.08	1.8	
bundle	BUNDLE	icon-minecraft-bundle	1.08	1.8	
burn-pottery-sherd	BURN_POTTERY_SHERD	icon-minecraft-burn-pottery-sherd	1.08	1.8	
bush	BUSH	icon-minecraft-bush	1.08	1.8	
cactus	CACTUS	icon-minecraft-cactus	1.08	1.8	81
cactus-flower	CACTUS_FLOWER	icon-minecraft-cactus-flower	1.08	1.8	
cake	CAKE	icon-minecraft-cake	1.08	1.8	
calcite	CALCITE	icon-minecraft-calcite	1.08	1.8	
calibrated-sculk-sensor	CALIBRATED_SCULK_SENSOR	icon-minecraft-calibrated-sculk-sensor	1.08	1.8	
campfire	CAMPFIRE	icon-minecraft-campfire	1.08	1.8	
candle	CANDLE	icon-minecraft-candle	1.08	1.8	
candle-cake	CANDLE_CAKE	icon-minecraft-candle-cake	1.08	1.8	
carrot	CARROT	icon-minecraft-carrot	1.08	1.8	
carrot-on-a-stick	CARROT_ON_A_STICK	icon-minecraft-carrot-on-a-stick	1.08	1.8	
carrots	CARROTS	icon-minecraft-carrots	1.08	1.8	141
cartography-table	CARTOGRAPHY_TABLE	icon-minecraft-cartography-table	1.08	1.8	
carved-pumpkin	CARVED_PUMPKIN	icon-minecraft-carved-pumpkin	1.08	1.8	
cauldron	CAULDRON	icon-minecraft-cauldron	1.08	1.8	
cave-air	CAVE_AIR	icon-minecraft-cave-air	1.08	1.8	
cave-vines	CAVE_VINES	icon-minecraft-cave-vines	1.08	1.8	
cave-vines-plant	CAVE_VINES_PLANT	icon-minecraft-cave-vines-plant	1.08	1.8	
chain	CHAIN	icon-minecraft-chain	1.08	1.8	
chain_command_block	CHAIN_COMMAND_BLOCK	icon-minecraft-chain-command-block	1.09	1.9	211
chainmail-boots	CHAINMAIL_BOOTS	icon-minecraft-chainmail-boots	1.08	1.8	
chainmail-chestplate	CHAINMAIL_CHESTPLATE	icon-minecraft-chainmail-chestplate	1.08	1.8	
chainmail-helmet	CHAINMAIL_HELMET	icon-minecraft-chainmail-helmet	1.08	1.8	
chainmail-leggings	CHAINMAIL_LEGGINGS	icon-minecraft-chainmail-leggings	1.08	1.8	
charcoal	CHARCOAL	icon-minecraft-charcoal	1.08	1.8	263
cherry-boat	CHERRY_BOAT	icon-minecraft-cherry-boat	1.08	1.8	
cherry-button	CHERRY_BUTTON	icon-minecraft-cherry-button	1.08	1.8	
cherry-chest-boat	CHERRY_CHEST_BOAT	icon-minecraft-cherry-chest-boat	1.08	1.8	
cherry-door	CHERRY_DOOR	icon-minecraft-cherry-door	1.08	1.8	
cherry-fence	CHERRY_FENCE	icon-minecraft-cherry-fence	1.08	1.8	
cherry-fence-gate	CHERRY_FENCE_GATE	icon-minecraft-cherry-fence-gate	1.08	1.8	
cherry-hanging-sign	CHERRY_HANGING_SIGN	icon-minecraft-cherry-hanging-sign	1.08	1.8	
cherry-leaves	CHERRY_LEAVES	icon-minecraft-cherry-leaves	1.08	1.8	
cherry-log	CHERRY_LOG	icon-minecraft-cherry-log	1.08	1.8	
cherry-planks	CHERRY_PLANKS	icon-minecraft-cherry-planks	1.08	1.8	
cherry-pressure-plate	CHERRY_PRESSURE_PLATE	icon-minecraft-cherry-pressure-plate	1.08	1.8	
cherry-sapling	CHERRY_SAPLING	icon-minecraft-cherry-sapling	1.08	1.8	
cherry-shelf	CHERRY_SHELF	icon-minecraft-cherry-shelf	1.08	1.8	
cherry-sign	CHERRY_SIGN	icon-minecraft-cherry-sign	1.08	1.8	
cherry-slab	CHERRY_SLAB	icon-minecraft-cherry-slab	1.08	1.8	
cherry-stairs	CHERRY_STAIRS	icon-minecraft-cherry-stairs	1.08	1.8	
cherry-trapdoor	CHERRY_TRAPDOOR	icon-minecraft-cherry-trapdoor	1.08	1.8	
cherry-wall-hanging-sign	CHERRY_WALL_HANGING_SIGN	icon-minecraft-cherry-wall-hanging-sign	1.08	1.8	
cherry-wall-sign	CHERRY_WALL_SIGN	icon-minecraft-cherry-wall-sign	1.08	1.8	
cherry-wood	CHERRY_WOOD	icon-minecraft-cherry-wood	1.08	1.8	
chest	CHEST	icon-minecraft-chest	1.08	1.8	54
chest-minecart	CHEST_MINECART	icon-minecraft-chest-minecart	1.08	1.8	
chicken	CHICKEN	icon-minecraft-chicken	1.08	1.8	
chipped-anvil	CHIPPED_ANVIL	icon-minecraft-chipped-anvil	1.08	1.8	
chiseled-bookshelf	CHISELED_BOOKSHELF	icon-minecraft-chiseled-bookshelf	1.08	1.8	
chiseled-copper	CHISELED_COPPER	icon-minecraft-chiseled-copper	1.08	1.8	
chiseled-deepslate	CHISELED_DEEPSLATE	icon-minecraft-chiseled-deepslate	1.08	1.8	
chiseled-nether-bricks	CHISELED_NETHER_BRICKS	icon-minecraft-chiseled-nether-bricks	1.08	1.8	
chiseled-polished-blackstone	CHISELED_POLISHED_BLACKSTONE	icon-minecraft-chiseled-polished-blackstone	1.08	1.8	
chiseled_quartz_block	CHISELED_QUARTZ_BLOCK	icon-minecraft-chiseled-quartz-block	1.08	1.8	155
chiseled_red_sandstone	CHISELED_RED_SANDSTONE	icon-minecraft-chiseled-red-sandstone	1.08	1.8	179
chiseled-resin-bricks	CHISELED_RESIN_BRICKS	icon-minecraft-chiseled-resin-bricks	1.08	1.8	
chiseled_sandstone	CHISELED_SANDSTONE	icon-minecraft-chiseled-sandstone	1.08	1.8	24
chiseled_stone_bricks	CHISELED_STONE_BRICKS	icon-minecraft-chiseled-stone-bricks	1.08	1.8	98
chiseled-tuff	CHISELED_TUFF	icon-minecraft-chiseled-tuff	1.08	1.8	
chiseled-tuff-bricks	CHISELED_TUFF_BRICKS	icon-minecraft-chiseled-tuff-bricks	1.08	1.8	
chorus_flower	CHORUS_FLOWER	icon-minecraft-chorus-flower	1.09	1.9	200
chorus-fruit	CHORUS_FRUIT	icon-minecraft-chorus-fruit	1.08	1.8	
chorus_plant	CHORUS_PLANT	icon-minecraft-chorus-plant	1.09	1.9	199
clay	CLAY	icon-minecraft-clay	1.08	1.8	82
clay-ball	CLAY_BALL	icon-minecraft-clay-ball	1.08	1.8	
clock	CLOCK	icon-minecraft-clock	1.08	1.8	
closed-eyeblossom	CLOSED_EYEBLOSSOM	icon-minecraft-closed-eyeblossom	1.08	1.8	
coal	COAL	icon-minecraft-coal	1.08	1.8	263
coal_block	COAL_BLOCK	icon-minecraft-coal-block	1.08	1.8	173
coal_ore	COAL_ORE	icon-minecraft-coal-ore	1.08	1.8	16
coarse_dirt	COARSE_DIRT	icon-minecraft-coarse-dirt	1.08	1.8	3
coast-armor-trim-smithing-template	COAST_ARMOR_TRIM_SMITHING_TEMPLATE	icon-minecraft-coast-armor-trim-smithing-template	1.08	1.8	
cobbled-deepslate	COBBLED_DEEPSLATE	icon-minecraft-cobbled-deepslate	1.08	1.8	
cobbled-deepslate-slab	COBBLED_DEEPSLATE_SLAB	icon-minecraft-cobbled-deepslate-slab	1.08	1.8	
cobbled-deepslate-stairs	COBBLED_DEEPSLATE_STAIRS	icon-minecraft-cobbled-deepslate-stairs	1.08	1.8	
cobbled-deepslate-wall	COBBLED_DEEPSLATE_WALL	icon-minecraft-cobbled-deepslate-wall	1.08	1.8	
cobblestone	COBBLESTONE	icon-minecraft-cobblestone	1.08	1.8	4
cobblestone_slab	COBBLESTONE_SLAB	icon-minecraft-cobblestone-slab	1.08	1.8	44
cobblestone_stairs	COBBLESTONE_STAIRS	icon-minecraft-cobblestone-stairs	1.08	1.8	67
cobblestone_wall	COBBLESTONE_WALL	icon-minecraft-cobblestone-wall	1.08	1.8	139
cobweb	COBWEB	icon-minecraft-cobweb	1.08	1.8	30
cocoa	COCOA	icon-minecraft-cocoa	1.08	1.8	127
cocoa-beans	COCOA_BEANS	icon-minecraft-cocoa-beans	1.08	1.8	
cod	COD	icon-minecraft-cod	1.08	1.8	
cod-bucket	COD_BUCKET	icon-minecraft-cod-bucket	1.08	1.8	
command_block	COMMAND_BLOCK	icon-minecraft-command-block	1.08	1.8	137
command-block-minecart	COMMAND_BLOCK_MINECART	icon-minecraft-command-block-minecart	1.08	1.8	
comparator	COMPARATOR	icon-minecraft-comparator	1.08	1.8	
compass	COMPASS	icon-minecraft-compass	1.08	1.8	
composter	COMPOSTER	icon-minecraft-composter	1.08	1.8	
conduit	CONDUIT	icon-minecraft-conduit	1.08	1.8	
cooked-beef	COOKED_BEEF	icon-minecraft-cooked-beef	1.08	1.8	
cooked-chicken	COOKED_CHICKEN	icon-minecraft-cooked-chicken	1.08	1.8	
cooked-cod	COOKED_COD	icon-minecraft-cooked-cod	1.08	1.8	
cooked-mutton	COOKED_MUTTON	icon-minecraft-cooked-mutton	1.08	1.8	
cooked-porkchop	COOKED_PORKCHOP	icon-minecraft-cooked-porkchop	1.08	1.8	
cooked-rabbit	COOKED_RABBIT	icon-minecraft-cooked-rabbit	1.08	1.8	
cooked-salmon	COOKED_SALMON	icon-minecraft-cooked-salmon	1.08	1.8	
cookie	COOKIE	icon-minecraft-cookie	1.08	1.8	
copper-axe	COPPER_AXE	icon-minecraft-copper-axe	1.08	1.8	
copper-bars	COPPER_BARS	icon-minecraft-copper-bars	1.08	1.8	
copper-block	COPPER_BLOCK	icon-minecraft-copper-block	1.08	1.8	
copper-boots	COPPER_BOOTS	icon-minecraft-copper-boots	1.08	1.8	
copper-bulb	COPPER_BULB	icon-minecraft-copper-bulb	1.08	1.8	
copper-chain	COPPER_CHAIN	icon-minecraft-copper-chain	1.08	1.8	
copper-chest	COPPER_CHEST	icon-minecraft-copper-chest	1.08	1.8	
copper-chestplate	COPPER_CHESTPLATE	icon-minecraft-copper-chestplate	1.08	1.8	
copper-door	COPPER_DOOR	icon-minecraft-copper-door	1.08	1.8	
copper-golem-statue	COPPER_GOLEM_STATUE	icon-minecraft-copper-golem-statue	1.08	1.8	
copper-grate	COPPER_GRATE	icon-minecraft-copper-grate	1.08	1.8	
copper-helmet	COPPER_HELMET	icon-minecraft-copper-helmet	1.08	1.8	
copper-hoe	COPPER_HOE	icon-minecraft-copper-hoe	1.08	1.8	
copper-horse-armor	COPPER_HORSE_ARMOR	icon-minecraft-copper-horse-armor	1.08	1.8	
